# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
63.30 0.0130 1.2647e-2 6.0757e-4 -1.2876e-2
63.40 0.0128 1.2502e-2 5.9195e-4 -1.2725e-2
63.50 0.0127 1.2358e-2 5.7674e-4 -1.2575e-2
63.60 0.0125 1.2216e-2 5.6193e-4 -1.2427e-2
63.70 0.0124 1.2074e-2 5.4750e-4 -1.2280e-2
63.80 0.0122 1.1935e-2 5.3345e-4 -1.2135e-2
63.90 0.0121 1.1796e-2 5.1976e-4 -1.1991e-2
64.00 0.0119 1.1659e-2 5.0642e-4 -1.1848e-2
64.10 0.0118 1.1523e-2 4.9343e-4 -1.1707e-2
64.20 0.0116 1.1388e-2 4.8078e-4 -1.1568e-2
64.30 0.0115 1.1255e-2 4.6845e-4 -1.1430e-2
64.40 0.0114 1.1123e-2 4.5644e-4 -1.1293e-2
64.50 0.0112 1.0992e-2 4.4474e-4 -1.1158e-2
64.60 0.0111 1.0863e-2 4.3334e-4 -1.1024e-2
64.70 0.0110 1.0735e-2 4.2223e-4 -1.0892e-2
64.80 0.0108 1.0608e-2 4.1141e-4 -1.0761e-2
64.90 0.0107 1.0483e-2 4.0087e-4 -1.0631e-2
65.00 0.0106 1.0359e-2 3.9060e-4 -1.0503e-2
65.10 0.0104 1.0236e-2 3.8059e-4 -1.0377e-2
65.20 0.0103 1.0115e-2 3.7085e-4 -1.0251e-2
65.30 0.0102 9.9944e-3 3.6135e-4 -1.0128e-2
65.40 0.0101 9.8754e-3 3.5209e-4 -1.0005e-2
65.50 0.0099 9.7578e-3 3.4307e-4 -9.8840e-3
65.60 0.0098 9.6414e-3 3.3429e-4 -9.7643e-3
65.70 0.0097 9.5262e-3 3.2572e-4 -9.6459e-3
65.80 0.0096 9.4124e-3 3.1738e-4 -9.5288e-3
65.90 0.0095 9.2997e-3 3.0926e-4 -9.4131e-3
66.00 0.0093 9.1884e-3 3.0134e-4 -9.2987e-3
66.10 0.0092 9.0782e-3 2.9362e-4 -9.1856e-3
66.20 0.0091 8.9693e-3 2.8611e-4 -9.0739e-3
66.30 0.0090 8.8615e-3 2.7878e-4 -8.9634e-3
66.40 0.0089 8.7550e-3 2.7164e-4 -8.8542e-3
66.50 0.0088 8.6497e-3 2.6469e-4 -8.7462e-3
66.60 0.0087 8.5456e-3 2.5792e-4 -8.6395e-3
66.70 0.0086 8.4426e-3 2.5132e-4 -8.5341e-3
66.80 0.0085 8.3408e-3 2.4488e-4 -8.4298e-3
66.90 0.0084 8.2401e-3 2.3862e-4 -8.3268e-3
67.00 0.0083 8.1406e-3 2.3251e-4 -8.2250e-3
67.10 0.0082 8.0423e-3 2.2656e-4 -8.1245e-3
67.20 0.0081 7.9451e-3 2.2076e-4 -8.0251e-3
67.30 0.0080 7.8490e-3 2.1511e-4 -7.9268e-3
67.40 0.0079 7.7540e-3 2.0961e-4 -7.8298e-3
67.50 0.0078 7.6601e-3 2.0425e-4 -7.7339e-3
67.60 0.0077 7.5672e-3 1.9902e-4 -7.6391e-3
67.70 0.0076 7.4755e-3 1.9393e-4 -7.5455e-3
67.80 0.0075 7.3848e-3 1.8897e-4 -7.4530e-3
67.90 0.0074 7.2952e-3 1.8414e-4 -7.3616e-3
68.00 0.0073 7.2067e-3 1.7943e-4 -7.2713e-3
68.10 0.0072 7.1191e-3 1.7484e-4 -7.1821e-3
68.20 0.0071 7.0327e-3 1.7037e-4 -7.0939e-3
68.30 0.0070 6.9472e-3 1.6601e-4 -7.0068e-3
68.40 0.0069 6.8627e-3 1.6177e-4 -6.9208e-3
68.50 0.0069 6.7793e-3 1.5763e-4 -6.8358e-3
68.60 0.0068 6.6968e-3 1.5360e-4 -6.7518e-3
68.70 0.0067 6.6153e-3 1.4967e-4 -6.6689e-3
68.80 0.0066 6.5347e-3 1.4585e-4 -6.5869e-3
68.90 0.0065 6.4552e-3 1.4212e-4 -6.5060e-3
69.00 0.0064 6.3765e-3 1.3849e-4 -6.4260e-3
69.10 0.0064 6.2988e-3 1.3495e-4 -6.3470e-3
69.20 0.0063 6.2221e-3 1.3150e-4 -6.2690e-3
69.30 0.0062 6.1462e-3 1.2814e-4 -6.1919e-3
69.40 0.0061 6.0713e-3 1.2487e-4 -6.1158e-3
69.50 0.0061 5.9972e-3 1.2168e-4 -6.0405e-3
69.60 0.0060 5.9241e-3 1.1857e-4 -5.9662e-3
69.70 0.0059 5.8518e-3 1.1554e-4 -5.8929e-3
69.80 0.0058 5.7804e-3 1.1259e-4 -5.8204e-3
69.90 0.0058 5.7098e-3 1.0972e-4 -5.7488e-3
70.00 0.0057 5.6401e-3 1.0691e-4 -5.6780e-3
70.10 0.0056 5.5712e-3 1.0418e-4 -5.6082e-3
70.20 0.0056 5.5032e-3 1.0153e-4 -5.5391e-3
70.30 0.0055 5.4360e-3 9.8934e-5 -5.4710e-3
70.40 0.0054 5.3695e-3 9.6409e-5 -5.4037e-3
70.50 0.0054 5.3039e-3 9.3949e-5 -5.3372e-3
70.60 0.0053 5.2391e-3 9.1552e-5 -5.2715e-3
70.70 0.0052 5.1751e-3 8.9216e-5 -5.2066e-3
70.80 0.0052 5.1118e-3 8.6940e-5 -5.1425e-3
70.90 0.0051 5.0493e-3 8.4723e-5 -5.0792e-3
71.00 0.0050 4.9876e-3 8.2562e-5 -5.0167e-3
71.10 0.0050 4.9266e-3 8.0457e-5 -4.9550e-3
71.20 0.0049 4.8664e-3 7.8405e-5 -4.8940e-3
71.30 0.0048 4.8069e-3 7.6407e-5 -4.8337e-3
71.40 0.0048 4.7481e-3 7.4459e-5 -4.7743e-3
71.50 0.0047 4.6900e-3 7.2561e-5 -4.7155e-3
71.60 0.0047 4.6326e-3 7.0712e-5 -4.6575e-3
71.70 0.0046 4.5760e-3 6.8910e-5 -4.6001e-3
71.80 0.0046 4.5200e-3 6.7154e-5 -4.5435e-3
71.90 0.0045 4.4647e-3 6.5443e-5 -4.4876e-3
72.00 0.0044 4.4100e-3 6.3776e-5 -4.4324e-3
72.10 0.0044 4.3561e-3 6.2152e-5 -4.3778e-3
72.20 0.0043 4.3028e-3 6.0569e-5 -4.3239e-3
72.30 0.0043 4.2501e-3 5.9027e-5 -4.2707e-3
72.40 0.0042 4.1981e-3 5.7524e-5 -4.2182e-3
72.50 0.0042 4.1467e-3 5.6060e-5 -4.1663e-3
72.60 0.0041 4.0959e-3 5.4633e-5 -4.1150e-3
72.70 0.0041 4.0458e-3 5.3243e-5 -4.0644e-3
72.80 0.0040 3.9963e-3 5.1888e-5 -4.0143e-3
72.90 0.0040 3.9473e-3 5.0568e-5 -3.9650e-3
73.00 0.0039 3.8990e-3 4.9282e-5 -3.9162e-3
73.10 0.0039 3.8513e-3 4.8029e-5 -3.8680e-3
73.20 0.0038 3.8041e-3 4.6807e-5 -3.8204e-3
73.30 0.0038 3.7575e-3 4.5617e-5 -3.7734e-3
73.40 0.0037 3.7115e-3 4.4457e-5 -3.7270e-3
73.50 0.0037 3.6661e-3 4.3327e-5 -3.6811e-3
73.60 0.0036 3.6212e-3 4.2226e-5 -3.6358e-3
73.70 0.0036 3.5768e-3 4.1153e-5 -3.5911e-3
73.80 0.0036 3.5330e-3 4.0107e-5 -3.5469e-3
73.90 0.0035 3.4898e-3 3.9089e-5 -3.5033e-3
74.00 0.0035 3.4470e-3 3.8096e-5 -3.4602e-3
74.10 0.0034 3.4048e-3 3.7128e-5 -3.4176e-3
74.20 0.0034 3.3631e-3 3.6185e-5 -3.3756e-3
74.30 0.0033 3.3219e-3 3.5267e-5 -3.3341e-3
74.40 0.0033 3.2812e-3 3.4372e-5 -3.2931e-3
74.50 0.0033 3.2410e-3 3.3499e-5 -3.2526e-3
74.60 0.0032 3.2013e-3 3.2649e-5 -3.2126e-3
74.70 0.0032 3.1621e-3 3.1821e-5 -3.1731e-3
74.80 0.0031 3.1234e-3 3.1013e-5 -3.1341e-3
74.90 0.0031 3.0851e-3 3.0227e-5 -3.0955e-3
75.00 0.0031 3.0474e-3 2.9460e-5 -3.0575e-3
75.10 0.0030 3.0100e-3 2.8713e-5 -3.0199e-3
75.20 0.0030 2.9732e-3 2.7985e-5 -2.9828e-3
75.30 0.0030 2.9367e-3 2.7276e-5 -2.9461e-3
75.40 0.0029 2.9008e-3 2.6584e-5 -2.9099e-3
75.50 0.0029 2.8652e-3 2.5911e-5 -2.8741e-3
75.60 0.0028 2.8301e-3 2.5254e-5 -2.8388e-3
75.70 0.0028 2.7955e-3 2.4615e-5 -2.8039e-3
75.80 0.0028 2.7612e-3 2.3991e-5 -2.7695e-3
75.90 0.0027 2.7274e-3 2.3384e-5 -2.7354e-3
76.00 0.0027 2.6940e-3 2.2791e-5 -2.7018e-3
76.10 0.0027 2.6610e-3 2.2214e-5 -2.6686e-3
76.20 0.0026 2.6284e-3 2.1652e-5 -2.6358e-3
76.30 0.0026 2.5962e-3 2.1104e-5 -2.6034e-3
76.40 0.0026 2.5644e-3 2.0570e-5 -2.5715e-3
76.50 0.0025 2.5330e-3 2.0050e-5 -2.5399e-3
76.60 0.0025 2.5020e-3 1.9543e-5 -2.5087e-3
76.70 0.0025 2.4714e-3 1.9048e-5 -2.4779e-3
76.80 0.0025 2.4411e-3 1.8567e-5 -2.4474e-3
76.90 0.0024 2.4112e-3 1.8097e-5 -2.4174e-3
77.00 0.0024 2.3817e-3 1.7640e-5 -2.3877e-3
77.10 0.0024 2.3525e-3 1.7194e-5 -2.3584e-3
77.20 0.0023 2.3237e-3 1.6759e-5 -2.3294e-3
77.30 0.0023 2.2953e-3 1.6336e-5 -2.3008e-3
77.40 0.0023 2.2672e-3 1.5923e-5 -2.2726e-3
77.50 0.0022 2.2394e-3 1.5521e-5 -2.2447e-3
77.60 0.0022 2.2120e-3 1.5129e-5 -2.2171e-3
77.70 0.0022 2.1849e-3 1.4747e-5 -2.1899e-3
77.80 0.0022 2.1582e-3 1.4375e-5 -2.1630e-3
77.90 0.0021 2.1317e-3 1.4012e-5 -2.1365e-3
78.00 0.0021 2.1056e-3 1.3658e-5 -2.1103e-3
78.10 0.0021 2.0799e-3 1.3314e-5 -2.0844e-3
78.20 0.0021 2.0544e-3 1.2978e-5 -2.0588e-3
78.30 0.0020 2.0293e-3 1.2650e-5 -2.0335e-3
78.40 0.0020 2.0044e-3 1.2331e-5 -2.0086e-3
78.50 0.0020 1.9799e-3 1.2020e-5 -1.9840e-3
78.60 0.0020 1.9557e-3 1.1717e-5 -1.9596e-3
78.70 0.0019 1.9317e-3 1.1422e-5 -1.9356e-3
78.80 0.0019 1.9081e-3 1.1134e-5 -1.9118e-3
78.90 0.0019 1.8847e-3 1.0854e-5 -1.8884e-3
79.00 0.0019 1.8617e-3 1.0580e-5 -1.8652e-3
79.10 0.0018 1.8389e-3 1.0314e-5 -1.8424e-3
79.20 0.0018 1.8164e-3 1.0054e-5 -1.8198e-3
79.30 0.0018 1.7942e-3 9.8007e-6 -1.7975e-3
79.40 0.0018 1.7722e-3 9.5539e-6 -1.7754e-3
79.50 0.0018 1.7505e-3 9.3134e-6 -1.7537e-3
79.60 0.0017 1.7291e-3 9.0790e-6 -1.7322e-3
79.70 0.0017 1.7080e-3 8.8505e-6 -1.7109e-3
79.80 0.0017 1.6871e-3 8.6278e-6 -1.6900e-3
79.90 0.0017 1.6664e-3 8.4108e-6 -1.6693e-3
